source,images_mean,map50_95_mean,map50_mean,map75_mean,precision_mean,recall_mean,f1_mean,speed_pre_ms_mean,speed_inf_ms_mean,speed_post_ms_mean,speed_total_ms_mean,fps_est_mean,images_std,map50_95_std,map50_std,map75_std,precision_std,recall_std,f1_std,speed_pre_ms_std,speed_inf_ms_std,speed_post_ms_std,speed_total_ms_std,fps_est_std
validationSet::global::global,3329.0,0.2471253502988144,0.3742688935665908,0.2769213671212013,0.3939782825712496,0.3544804616233188,0.3731871784748998,0.4593127761869844,18.224471419480075,4.078802433884351,22.76258662955141,43.93173835093746,,,,,,,,,,,,
