source,images_mean,map50_95_mean,map50_mean,map75_mean,precision_mean,recall_mean,f1_mean,speed_pre_ms_mean,speed_inf_ms_mean,speed_post_ms_mean,speed_total_ms_mean,fps_est_mean,images_std,map50_95_std,map50_std,map75_std,precision_std,recall_std,f1_std,speed_pre_ms_std,speed_inf_ms_std,speed_post_ms_std,speed_total_ms_std,fps_est_std
validationSet::global::global,3329.0,0.3121187601454994,0.4232451994486102,0.3541952096995571,0.4142977847891236,0.4170838813695957,0.4156861647456258,0.7239455721162307,31.93474104980465,4.159762904682463,36.81844952660335,27.16029634212177,,,,,,,,,,,,
