source,images_mean,map50_95_mean,map50_mean,map75_mean,precision_mean,recall_mean,f1_mean,speed_pre_ms_mean,speed_inf_ms_mean,speed_post_ms_mean,speed_total_ms_mean,fps_est_mean,images_std,map50_95_std,map50_std,map75_std,precision_std,recall_std,f1_std,speed_pre_ms_std,speed_inf_ms_std,speed_post_ms_std,speed_total_ms_std,fps_est_std
TestSet::dataset::datamatrixfit,51.0,0.3273567852040039,0.7421956598711975,0.2143992035838375,0.8134328358208955,0.6785714285714286,0.7956204379562043,2.099923497321559,14.984143240486874,3.064244802968175,20.14831154077661,49.63195044786643,,,,,,,,,,,,
TestSet::dataset::pcbdataset,30.0,0.5152778142922267,0.7993796248001115,0.5828400877435614,0.8208916201656674,0.7741935483870968,0.7968590126556218,1.2571510237952073,12.414619295547404,0.1131882891058921,13.784958608448504,72.5428366093984,,,,,,,,,,,,
TestSet::global::global,4140.0,0.4040184868805522,0.8447171818289738,0.3251685141960214,0.867378961999815,0.8204141184902157,0.8432431140189638,0.1971734217525536,8.151065618933542,0.1458016815842781,8.494040722270373,117.72959804373411,,,,,,,,,,,,
